observation_date,CPI_all_items_France_monthly
1971-07-01,0.475737392959102001
1971-08-01,0.378787878787877008
1971-09-01,0.471698113207527026
1971-10-01,0.563380281690155971
1971-11-01,0.373482726423901013
1971-12-01,0.465116279069764993
1972-01-01,0.277777777777776014
1972-02-01,0.554016620498612111
1972-03-01,0.459136822773201003
1972-04-01,0.365630712979887973
1972-05-01,0.546448087431691043
1972-06-01,0.543478260869562080
1972-07-01,0.810810810810805860
1972-08-01,0.536193029490613982
1972-09-01,0.622222222222219012
1972-10-01,0.883392226148405069
1972-11-01,0.612959719789855972
1972-12-01,0.522193211488247933
1973-01-01,0.000000000000000000
1973-02-01,0.259740259740257995
1973-03-01,0.518134715025903914
1973-04-01,0.687285223367694043
1973-05-01,0.938566552901035189
1973-06-01,0.760777683854602982
1973-07-01,0.838926174496655963
1973-08-01,0.665557404326119983
1973-09-01,0.909090909090903954
1973-10-01,1.064701064701069955
1973-11-01,0.891410048622360951
1973-12-01,0.642570281124479004
1974-01-01,1.675977653631289810
1974-02-01,1.334379905808469990
1974-03-01,1.161890007745939979
1974-04-01,1.607963246554370507
1974-05-01,1.205727204220039983
1974-06-01,1.116902457185430020
1974-07-01,1.251840942562590042
1974-08-01,0.799999999999982170
1974-09-01,1.082251082251090013
1974-10-01,1.213418986438250080
1974-11-01,0.916784203102970041
1974-12-01,0.838574423480079156
1975-01-01,1.108801108801120039
1975-02-01,0.753941055517474146
1975-03-01,0.816326530612240031
1975-04-01,0.877192982456160952
1975-05-01,0.735785953177240937
1975-06-01,0.730411686586980968
1975-07-01,0.725115359261709114
1975-08-01,0.654450261780101017
1975-09-01,0.845253576072817037
1975-10-01,0.773694390715663038
1975-11-01,0.639795265515043954
1975-12-01,0.572155117609671970
1976-01-01,1.074589127686470080
1976-02-01,0.687929956222635086
1976-03-01,0.869565217391310985
1976-04-01,0.862068965517236996
1976-05-01,0.671550671550668055
1976-06-01,0.424499696785928915
1976-07-01,0.966183574879222018
1976-08-01,0.717703349282315939
1976-09-01,1.068883610451299981
1976-10-01,0.940070505287902813
1976-11-01,0.814901047729914008
1976-12-01,0.346420323325632884
1977-01-01,0.287686996547764973
1977-02-01,0.688468158347651071
1977-03-01,0.911680911680907036
1977-04-01,1.298701298701320228
1977-05-01,0.947603121516149005
1977-06-01,0.773053561568190051
1977-07-01,0.876712328767139004
1977-08-01,0.543183052688752999
1977-09-01,0.864397622906531993
1977-10-01,0.803427959292969063
1977-11-01,0.371944739638689903
1977-12-01,0.264690312334577016
1978-01-01,0.475184794086596973
1978-02-01,0.735680504466628027
1978-03-01,0.886802295253004025
1978-04-01,1.085832471561509971
1978-05-01,0.971867007672639005
1978-06-01,0.759878419452911902
1978-07-01,1.206636500754119989
1978-08-01,0.596125186289117925
1978-09-01,0.641975308641980935
1978-10-01,0.932286555446519949
1978-11-01,0.534759358288757980
1978-12-01,0.483558994197289926
1979-01-01,0.914340712223295826
1979-02-01,0.667620410109712958
1979-03-01,0.900047370914226041
1979-04-01,0.985915492957750050
1979-05-01,1.069270106927010078
1979-06-01,0.827966881324760040
1979-07-01,1.322992700729930027
1979-08-01,1.035569563259779891
1979-09-01,0.846702317290555784
1979-10-01,1.193106495802030098
1979-11-01,0.655021834061140007
1979-12-01,0.780911062906704090
1980-01-01,1.937150236762819944
1980-02-01,1.061571125265390103
1980-03-01,1.155462184873949916
1980-04-01,1.246105919003110074
1980-05-01,0.820512820512830920
1980-06-01,0.712105798575792037
1980-07-01,1.414141414141409925
1980-08-01,0.996015936254989964
1980-09-01,0.887573964497029078
1980-10-01,1.075268817204299898
1980-11-01,0.676982591876212014
1980-12-01,0.960614793467813977
1981-01-01,1.141769743101799905
1981-02-01,0.940733772342435826
1981-03-01,0.931966449207823011
1981-04-01,1.385041551246550151
1981-05-01,0.910746812386165172
1981-06-01,0.992779783393488824
1981-07-01,1.697944593386939927
1981-08-01,1.230228471001759916
1981-09-01,1.128472222222240084
1981-10-01,1.287553648068659795
1981-11-01,0.847457627118652024
1981-12-01,0.588235294117649965
1982-01-01,1.086048454469509927
1982-02-01,0.991735537190077010
1982-03-01,1.227495908346980080
1982-04-01,1.131770412287770089
1982-05-01,0.799360511590722966
1982-06-01,0.713719270420315910
1982-07-01,0.314960629921258006
1982-08-01,0.313971742543169008
1982-09-01,0.391236306729256078
1982-10-01,0.545596258768526021
1982-11-01,0.930232558139529986
1982-12-01,0.844854070660522871
1983-01-01,0.990099009901001970
1983-02-01,0.678733031674198961
1983-03-01,0.973782771535580793
1983-04-01,1.261127596439159948
1983-05-01,0.659340659340671986
1983-06-01,0.582241630276561950
1983-07-01,0.868306801736609013
1983-08-01,0.573888091822091995
1983-09-01,0.784593437945814154
1983-10-01,0.778485491861268031
1983-11-01,0.421348314606749985
1983-12-01,0.349650349650341918
1984-01-01,0.696864111498264105
1984-02-01,0.622837370242206090
1984-03-01,0.687757909215963026
1984-04-01,0.614754098360667967
1984-05-01,0.543109300746772106
1984-06-01,0.472653612424019987
1984-07-01,0.672043010752694903
1984-08-01,0.534045393858474937
1984-09-01,0.464807436918993011
1984-10-01,0.660938532716463967
1984-11-01,0.328299409061056979
1984-12-01,0.196335078534035007
1985-01-01,0.522534291312863997
1985-02-01,0.519818063677709996
1985-03-01,0.711053652230124067
1985-04-01,0.706033376123236023
1985-05-01,0.509878903760354052
1985-06-01,0.380469245402671019
1985-07-01,0.379027163613399998
1985-08-01,0.125865324103199006
1985-09-01,0.125707102451296987
1985-10-01,0.313873195229120994
1985-11-01,0.187734668335422988
1985-12-01,0.124921923797615894
1986-01-01,0.062383031815360000
1986-02-01,-0.249376558603490006
1986-03-01,0.249999999999999001
1986-04-01,0.374064837905243919
1986-05-01,0.248447204968942986
1986-06-01,0.309789343246585913
1986-07-01,0.123533045089550902
1986-08-01,0.123380629241217996
1986-09-01,0.369685767097954976
1986-10-01,0.245549416820133898
1986-11-01,0.122473974280474004
1986-12-01,0.122324159021414899
1987-01-01,0.916310323762961954
1987-02-01,0.181598062953998995
1987-03-01,0.120845921450160002
1987-04-01,0.543150271575127963
1987-05-01,0.180072028811528007
1987-06-01,0.179748352306773995
1987-07-01,0.239234449760763912
1987-08-01,0.238663484486871996
1987-09-01,0.059523809523822697
1987-10-01,0.237953599048184000
1987-11-01,0.118694362017794999
1987-12-01,0.059276822762295102
1988-01-01,0.177725118483415989
1988-02-01,0.177409816676526000
1988-03-01,0.295159386068470975
1988-04-01,0.470865214832268897
1988-05-01,0.234329232571761886
1988-06-01,0.292226767971940027
1988-07-01,0.349650349650338976
1988-08-01,0.290360046457618981
1988-09-01,0.231615518239721013
1988-10-01,0.231080300404388900
1988-11-01,0.115273775216145999
1988-12-01,0.172711571675288000
1989-01-01,0.402298850574714983
1989-02-01,0.286204922724664912
1989-03-01,0.285388127853875018
1989-04-01,0.626067159931720019
1989-05-01,0.395927601809939911
1989-06-01,0.112676056338035999
1989-07-01,0.281373100731581005
1989-08-01,0.168350168350154900
1989-09-01,0.224089635854339997
1989-10-01,0.447177193963105013
1989-11-01,0.166944908180303997
1989-12-01,0.111111111111119001
1990-01-01,0.277469478357375010
1990-02-01,0.210779885576643899
1990-03-01,0.240384615384606010
1990-04-01,0.554556354916073024
1990-05-01,0.149053510210149009
1990-06-01,-0.014883167137948799
1990-07-01,0.029770765108659999
1990-08-01,0.654761904761898883
1990-09-01,0.709639266706095007
1990-10-01,0.440399295361127985
1990-11-01,-0.160771704180063008
1990-12-01,-0.073195725369630399
1991-01-01,0.556694989745079916
1991-02-01,0.262237762237749916
1991-03-01,0.188898575995362000
1991-04-01,0.304568527918779974
1991-05-01,0.318102949681894009
1991-06-01,0.245027385413668891
1991-07-01,0.258806613946803987
1991-08-01,0.114728237487455004
1991-09-01,0.157570548631999902
1991-10-01,0.514874141876420999
1991-11-01,0.384177575412640027
1991-12-01,-0.326009922041117006
1992-01-01,0.170648464163834890
1992-02-01,0.425894378194192014
1992-03-01,0.325134294599955020
1992-04-01,0.211356911371010009
1992-05-01,0.323397075365558895
1992-06-01,-0.056061667834596401
1992-07-01,-0.056093114570195897
1992-08-01,-0.056124596604455700
1992-09-01,0.280780569984556916
1992-10-01,0.279994400111982011
1992-11-01,0.097724417143675094
1992-12-01,-0.055788005578809897
1993-01-01,0.390734021769469975
1993-02-01,0.347511815401715995
1993-03-01,0.512536362377066013
1993-04-01,0.124035281146639004
1993-05-01,0.137646249139710991
1993-06-01,-0.054982817869425001
1993-07-01,0.082519598404627303
1993-08-01,0.000000000000000000
1993-09-01,0.316064312216568000
1993-10-01,0.178082191780817994
1993-11-01,0.095719950772616594
1993-12-01,-0.040983606557387697
1994-01-01,0.123001230012301996
1994-02-01,0.286650286650284913
1994-03-01,0.231386960664220986
1994-04-01,0.271591526344377998
1994-05-01,0.216684723726968009
1994-06-01,-0.040540540540536102
1994-07-01,-0.013518994186846000
1994-08-01,-0.013520822065965100
1994-09-01,0.311020960108192024
1994-10-01,0.215691561067663906
1994-11-01,0.013451708366946201
1994-12-01,-0.026899798251510201
1995-01-01,0.255616843804656990
1995-02-01,0.308641975308653005
1995-03-01,0.307692307692303879
1995-04-01,0.120032008535595994
1995-05-01,0.146529905421634993
1995-06-01,0.000000000000000000
1995-07-01,-0.186219739292373898
1995-08-01,0.479744136460561021
1995-09-01,0.358090185676382011
1995-10-01,0.105722214880404994
1995-11-01,0.079207920792070494
1995-12-01,0.092336103416425605
1996-01-01,0.118608328940447996
1996-02-01,0.381729630117152885
1996-03-01,0.642538683451353010
1996-04-01,0.117263843648210006
1996-05-01,0.208224882873494999
1996-06-01,-0.116883116883118005
1996-07-01,-0.182030945260702987
1996-08-01,-0.195388823759258895
1996-09-01,0.300182719916451901
1996-10-01,0.260247234873130007
1996-11-01,-0.090850097339380001
1996-12-01,0.207846193816566993
1997-01-01,0.220378532538246991
1997-02-01,0.206958996248873900
1997-03-01,0.077449335226530802
1997-04-01,0.038694698826270899
1997-05-01,0.141825683341927994
1997-06-01,-0.025749967812537401
1997-07-01,-0.128783000643929002
1997-08-01,0.257898130238556011
1997-09-01,0.180064308681680996
1997-10-01,-0.051354474258578399
1997-11-01,0.166987797045610897
1997-12-01,0.051295203898429800
1998-01-01,-0.307613432453211988
1998-02-01,0.372846490100269989
1998-03-01,0.166517228128612998
1998-04-01,0.204603580562651988
1998-05-01,0.025523226135780799
1998-06-01,0.076550140341929696
1998-07-01,-0.331463539010700914
1998-08-01,0.063954975697116404
1998-09-01,-0.038348459670213199
1998-10-01,-0.051150895140673502
1998-11-01,-0.063971340839296995
1998-12-01,0.102419664575600894
1999-01-01,-0.281365903568228992
1999-02-01,0.307810696421681074
1999-03-01,0.332438307121857013
1999-04-01,0.280361921753548016
1999-05-01,0.012708095056549599
1999-06-01,-0.012706480304954099
1999-07-01,-0.266869996187570013
1999-08-01,0.165647298674818005
1999-09-01,0.165373362167658994
1999-10-01,0.063500127000261100
1999-11-01,0.038075897956575198
1999-12-01,0.444049733570181016
2000-01-01,0.000000000000000000
2000-02-01,0.126310471138043001
2000-03-01,0.466759177494642907
2000-04-01,0.000000000000000000
2000-05-01,0.200904068307388994
2000-06-01,0.250626566416039975
2000-07-01,-0.162499999999996009
2000-08-01,0.187805183423055994
2000-09-01,0.512371907023256967
2000-10-01,-0.124331717021025995
2000-11-01,0.224075687787878008
2000-12-01,-0.049683269159118998
2001-01-01,-0.422517708462775976
2001-02-01,0.274553849993757981
2001-03-01,0.448039825762282018
2001-04-01,0.483211497955645997
2001-05-01,0.616522811344019983
2001-06-01,0.061274509803942001
2001-07-01,-0.208205756276794995
2001-08-01,0.000000000000000000
2001-09-01,0.184094256259198008
2001-10-01,0.061251990689704300
2001-11-01,-0.269343780607258998
2001-12-01,0.122759636631476002
2002-01-01,0.465914664051008010
2002-02-01,0.122040517451807995
2002-03-01,0.438810336421250002
2002-04-01,0.376213592232994887
2002-05-01,0.120904364647576895
2002-06-01,-0.012075836251672500
2002-07-01,0.000000000000000000
2002-08-01,0.229468599033817888
2002-09-01,0.180744668032299993
2002-10-01,0.156362761606924000
2002-11-01,0.000000000000000000
2002-12-01,0.168127777110598897
2003-01-01,0.191823522359435006
2003-02-01,0.694028957759964871
2003-03-01,0.404040404040398982
2003-04-01,-0.142028642442876912
2003-05-01,-0.118525542254368996
2003-06-01,0.189865907203043000
2003-07-01,-0.106597181096767996
2003-08-01,0.237135404315864995
2003-09-01,0.378519044239410907
2003-10-01,0.212114070233328011
2003-11-01,0.117591721542802993
2003-12-01,0.105708245243129995
2004-01-01,0.000000000000000000
2004-02-01,0.422386483632529008
2004-03-01,0.397242668536039012
2004-04-01,0.256022343768181004
2004-05-01,0.371445153801507000
2004-06-01,0.034694113565394598
2004-07-01,-0.161849710982653994
2004-08-01,0.220009263547926992
2004-09-01,0.092432120161758904
2004-10-01,0.253953595752047012
2004-11-01,0.057570523891786601
2004-12-01,0.115074798619089994
2005-01-01,-0.551724137931038028
2005-02-01,0.612575127138230924
2005-03-01,0.631820792647910023
2005-04-01,0.194063926940630987
2005-05-01,0.068360487638150294
2005-06-01,0.113856313332587000
2005-07-01,-0.147844876606400000
2005-08-01,0.387243735763106001
2005-09-01,0.385749943272062024
2005-10-01,-0.022603978300190900
2005-11-01,-0.203481799683462999
2005-12-01,0.124603534209332997
2006-01-01,-0.101821473017310898
2006-02-01,0.385050962627414006
2006-03-01,0.282039711191329978
2006-04-01,0.427494656316786015
2006-05-01,0.425674918785722001
2006-06-01,0.000000000000000000
2006-07-01,-0.167317345231461995
2006-08-01,0.335195530726257018
2006-09-01,-0.222717149220503008
2006-10-01,-0.223214285714260996
2006-11-01,0.111856823266206898
2006-12-01,0.234636871508378891
2007-01-01,-0.345557908817286985
2007-02-01,0.190156599552551903
2007-03-01,0.424249190577217883
2007-04-01,0.489160644802664024
2007-05-01,0.243389755503924887
2007-06-01,0.121399404039288006
2007-07-01,-0.253527336860678909
2007-08-01,0.408884959664054914
2007-09-01,0.110059432093329995
2007-10-01,0.252858399296403025
2007-11-01,0.548305735277990980
2007-12-01,0.370814701712287087
2008-01-01,-0.119526241443006997
2008-02-01,0.217580504786770990
2008-03-01,0.749023013460704989
2008-04-01,0.334015731063461996
2008-05-01,0.536941580756013948
2008-06-01,0.363170262764362095
2008-07-01,-0.212856534695603894
2008-08-01,-0.031996587030724999
2008-09-01,-0.064013656246658904
2008-10-01,-0.053378883313767000
2008-11-01,-0.469985045930352008
2008-12-01,-0.246834084567511908
2009-01-01,-0.408821947283487974
2009-02-01,0.378092254510106973
2009-03-01,0.182953077916491014
2009-04-01,0.161134386077983000
2009-05-01,0.150150150150145989
2009-06-01,0.128507174983945899
2009-07-01,-0.449197860962577022
2009-08-01,0.515685431886552026
2009-09-01,-0.245831551945272009
2009-10-01,0.096432015429123802
2009-11-01,0.139156497537996887
2009-12-01,0.267236771779790994
2010-01-01,-0.223880597014913002
2010-02-01,0.555614916123515989
2010-03-01,0.488789714164268974
2010-04-01,0.253780268584125002
2010-05-01,0.116021516717645004
2010-06-01,-0.010535187526348499
2010-07-01,-0.284480033716143887
2010-08-01,0.232459847844460998
2010-09-01,-0.073792958043424298
2010-10-01,0.126595632450665990
2010-11-01,0.115899272995467997
2010-12-01,0.452536308145661981
2011-01-01,-0.240963855421682999
2011-02-01,0.472589792060486014
2011-03-01,0.815302602696773016
2011-04-01,0.342146189735611006
2011-05-01,0.051663566852661297
2011-06-01,0.082619023030043606
2011-07-01,-0.443710659374662919
2011-08-01,0.518242122719735021
2011-09-01,-0.072179830892982605
2011-10-01,0.237333608502742988
2011-11-01,0.277949351451506010
2011-12-01,0.400369571912536026
2012-01-01,-0.347648261758698007
2012-02-01,0.410424789657306999
2012-03-01,0.827713059472716006
2012-04-01,0.131752305665345987
2012-05-01,-0.050607287449387098
2012-06-01,0.030379746835439699
2012-07-01,-0.435310791658238994
2012-08-01,0.660904931367571002
2012-09-01,-0.242424242424237990
2012-10-01,0.182260024301327900
2012-11-01,-0.151607034566386994
2012-12-01,0.313796943010413998
2013-01-01,-0.504540867810292948
2013-02-01,0.283975659229210975
2013-03-01,0.758495145631063017
2013-04-01,-0.150557061126160990
2013-05-01,0.060313630880583502
2013-06-01,0.160739401245724001
2013-07-01,-0.300902708124361984
2013-08-01,0.462776659959751979
2013-09-01,-0.230322451432012992
2013-10-01,-0.130482786309340987
2013-11-01,-0.040201005025132401
2013-12-01,0.341845968228440988
2014-01-01,-0.561122244488982957
2014-02-01,0.554212011285788897
2014-03-01,0.450946988676203975
2014-04-01,-0.039904229848359500
2014-05-01,0.019960079840317200
2014-06-01,-0.039912193175010602
2014-07-01,-0.319425034937110996
2014-08-01,0.440616863609037013
2014-09-01,-0.378863409770668014
2014-10-01,0.030024019215368999
2014-11-01,-0.170085042521263996
2014-12-01,0.080176388053720501
2015-01-01,-1.001401962747850094
2015-02-01,0.667610762694713977
2015-03-01,0.653135048231518023
2015-04-01,0.109813317360496904
2015-05-01,0.239329876346203896
2015-06-01,-0.079586152009541597
2015-07-01,-0.408203902827557974
2015-08-01,0.319904028791371975
2015-09-01,-0.398604882909815994
2015-10-01,0.060030015007497099
2015-11-01,-0.189981001899810986
2015-12-01,0.220396714085373896
2016-01-01,-0.959616153538600969
2016-02-01,0.252321356479607017
2016-03-01,0.694654183026278016
2016-04-01,0.069986002799454605
2016-05-01,0.409631331801378007
2016-06-01,0.129353233830831887
2016-07-01,-0.377620987777006978
2016-08-01,0.329177057356617009
2016-09-01,-0.238616027043145995
2016-10-01,0.029898345624872098
2016-11-01,-0.019926272790672300
2016-12-01,0.298953662182373014
2017-01-01,-0.238450074515665994
2017-02-01,0.119510008963260000
2017-03-01,0.636625882821043931
2017-04-01,0.088959177621836805
2017-05-01,0.049377839225749898
2017-06-01,0.009870693909758799
2017-07-01,-0.345440189498602002
2017-08-01,0.515004456769324936
2017-09-01,-0.157651000098513988
2017-10-01,0.098687456824226805
2017-11-01,0.098590160701973004
2017-12-01,0.315177779966499982
2018-01-01,-0.098183603338231701
2018-02-01,-0.029484029484026199
2018-03-01,1.012583562721190100
2018-04-01,0.165450121654505011
2018-05-01,0.427516517683633912
2018-06-01,0.009674922600618099
2018-07-01,-0.087065879849097694
2018-08-01,0.484120836560817003
2018-09-01,-0.211986895355558008
2018-10-01,0.106218617226716994
2018-11-01,-0.212211825986301006
2018-12-01,0.019333011116479299
2019-01-01,-0.444573306272342927
2019-02-01,0.048538976798363699
2019-03-01,0.805356103240828070
2019-04-01,0.317643661565124913
2019-05-01,0.105545960468229005
2019-06-01,0.239624269145994995
2019-07-01,-0.191241155096576992
2019-08-01,0.459858210385122979
2019-09-01,-0.343314896051882978
2019-10-01,-0.038277511961718302
2019-11-01,0.057438253877075802
2019-12-01,0.440107156525082088
2020-01-01,-0.419127452848157889
2020-02-01,-0.009565716472162700
2020-03-01,0.057399789534098702
2020-04-01,-0.028683430538289201
2020-05-01,0.143458301453695009
2020-06-01,0.076401489829064403
2020-07-01,0.381715812577536007
2020-08-01,-0.095066070919299597
2020-09-01,-0.513845275478147068
2020-10-01,-0.038259206121468797
2020-11-01,0.210506171658213004
2020-12-01,0.219612336484268894
2021-01-01,0.152439024390268990
2021-02-01,0.000000000000000000
2021-03-01,0.599315068493147973
2021-04-01,0.104018912529539001
2021-05-01,0.321178915548844979
2021-06-01,0.131826741996240004
2021-07-01,0.056422794809096601
2021-08-01,0.610902255639092950
2021-09-01,-0.224194301728159989
2021-10-01,0.411946446961890977
2021-11-01,0.363636363636364979
2021-12-01,0.195094760312151005
2022-01-01,0.250347705146049981
2022-02-01,0.758416574176817959
2022-03-01,1.422801542133290242
2022-04-01,0.434428455063799013
2022-05-01,0.675858340091922027
2022-06-01,0.742928750447545028
2022-07-01,0.284318080852962007
2022-08-01,0.451847257907317001
2022-09-01,-0.564473452107951967
2022-10-01,1.028916090118860094
2022-11-01,0.316066725197545972
2022-12-01,-0.087519691930694199
2023-01-01,0.385423966362995973
2023-02-01,1.029668411867370015
2023-03-01,0.872344100881000006
2023-04-01,0.607928761024050024
2023-05-01,-0.051063829787228399
2023-06-01,0.178814713896457006
2023-07-01,0.050998725031868600
2023-08-01,1.002463681930169992
2023-09-01,-0.529901589704766973
2023-10-01,0.143751056993069004
2023-11-01,-0.168876129359115001
2023-12-01,0.135329442611843292
2024-01-01,-0.168933186924571488
2024-02-01,0.863017175733986619
